id:ID(Opinion),created:long,text
552,1464803408666,"Luke? Lord Vader has set a trap for him. And we're the bait. Well, he's on his way. Perfect. You fixed us all pretty good, didn't you?  My friend! Stop! I've done all I can do. I'm sorry I couldn't do better, but I have my own problems. Yeah, you're a real hero. You certainly have a way with people."
553,1462367362257,"...and that, Lord Vader, was the last time they appeared in any of our scopes. Considering the amount of damage we've sustained, they must have been destroyed. No, Captain, they're alive. I want every ship available to sweep the asteroid field until they are found. Lord Vader. Yes, Admiral, what is it? The Emperor commands you make contact with him. Move the ship out of the asteroid field so that we can send a clear transmission. Yes, my lord.

I saw them! I saw them! Saw what? Star Destroyers, two of them, coming right at us. Sir, sir! Might I suggest... hut him up or shut him down! Check the deflector shield! Oh, great. Well, we can still outmaneuver them. Prepare to make the jump to light-speed. But, sir! They're getting closer! Oh yeah? Watch this. Watch what? I think we're in trouble. If I may say so, sir, I noticed earlier the hyperdrive motivator has been damaged. It's impossible to go to light-speed! We're in trouble!

Oh, thank goodness we're coming out of the asteroid field. Let's get out of here. Ready for light-speed? One...two...three! It's not fair! The transfer circuits are working. It's not my fault! No light-speed? It's not my fault. Sir, we just lost the main rear deflector shield. One more direct hit on the back quarter and we're done for. Turn her around. I said turn her around! I'm going to put all power in the front shield. You're going to attack them?! Sir, the odds of surviving a direct assault on an Imperial Star Destroyer... Shut up!

What did you have in mind for your next move? Well, if they follow standard Imperial procedure, they'll dump their garbage before they go to light-speed, then we just float away. With the rest of the garbage. Then what? Then we've got to find a safe port somewhere around here. Got any ideas? No. Where are we? The Anoat system. Anoat system. There's not much there. No. 

Ready for some power? Okay. Let's see now. Put that in there. There you go. Now all I have to do is find this Yoda...if he even exists. Still...there's something familiar about this place. I feel like...I don't know... Like we're being watched! Away with your weapon! I mean you no harm. I am wondering, why are you here? I'm looking for someone. Looking? Found someone, you have, I would say, hmmm? Right. Help you I can. Yes, mmmm.  don't think so. I'm looking for a great warrior. Ahhh! A great warrior.  Wars not make one great."
554,1465389036883,"I told you to remain on the command ship. A small Rebel force has penetrated the shield and landed on Endor. Yes, I know. My son is with them. Are you sure? I have felt him, my Master. Strange, that I have not. I wonder if your feelings on this matter are clear, Lord Vader. They are clear, my Master. Then you must go to the Sanctuary Moon and wait for them. He will come to me? I have foreseen it. His compassion for you will be his undoing. He will come to you andthen you will bring him before me. As you wish.

We have powerful friends. You're gonna regret this... I'm sure. Ugh! Ohhh, I can't bear to watch. Chewie? Chewie, is that you? Ah! Chew--Chewie! Wait. I can't see, pal. What's goin' on? Luke? Luke's crazy. He can't even take care of himself, much less rescue anybody. A...Jedi Knight? I--I'm out of it for a little while, everybody gets delusions of grandeur. I'm all right, pal. I'm all right. I must speak with Jabba. You will take me to Jabba now! You serve your master well. And you will be rewarded. At last! Master Luke's come to rescue me.

Not bad for a little furball. There's only one left. You stay here. We'll take care of this. I have decided that we shall stay here.

Look. I want you to take her. I mean it. Take her. You need all the help you can get. She's the fastest ship in the fleet. All right, old buddy. You know, I know what she means to you. I'll take good care of her. She-she won't get a scratch. All right? Right. I got your promise now. Not a scratch. Look, would you get going, you pirate. Good luck. You, too.

Admiral, we're in position. All fighters accounted for. Proceed with the countdown. All groups assume attack coordinates. Don't worry, my friends are down there. They'll have that shield down on time... or this'll be the shortest offensive of all time. All craft, prepare to jump to hyperspace on my mark. All right. Stand by."
555,1478948392427,"Easy, Chewie. Whoa! Whoa! Help! Chewie, you okay? Where is he? I'm okay, pal. Han! Chewie? Lando! Boba Fett?! Boba Fett?! Where? Lando, grab it! Lower it! I'm trying! Whoa! Whoa! Grab me, Chewie! I'm slipping. Grab it! L--Lando. Grab! Grab it! Almost... You almost got it! Hold it! Whoa! Gently now. All... all right. Now easy, easy. Hold me, Chewie. Chewie! Chewie, give me the gun. Don't move, Lando. No, wait! I thought you were blind! It's all right. Trust me. Don't move. All right! A little higher! Just a little higher! Chewie, Pull us up! Come on! Okay... up, Chewie, up!"
556,1457347510282,"Back door, huh? Good idea. It's only a few guards. This shouldn't be too much trouble. Well, it only takes one to sound the alarm. Then we'll do it real quiet-like. Oh! Oh, my. Uh, Princess Leia! Quiet. I'm afraid our furry companion has gone and done something rather rash. Oh, no. There goes our surprise attack. Look! Over there! Stop him!

Fighters coming in. There's too many of them! Accelerate to attack speed! Draw their fire away from the cruisers. Copy, Gold Leader."
557,1472627643679,"Now will you move along, little fella? We're got a lot of work to do. No! No, no! Stay and help you, I will. Find your friend, hmm? I'm not looking for a friend, I'm looking for a Jedi Master. Oohhh. Jedi Master. Yoda. You seek Yoda. You know him? Mmm. Take you to him, I will.  Yes, yes. But now, we must eat. Come. Good food. Come. Come, come. Stay here and watch after the camp, Artoo.

Run! Yes. A Jedi's strength flows from the Force. But beware of the dark side. Anger...fear...aggression. The dark side of the Force are they. Easily they flow, quick to join you in a fight. If once you start down the dark path, forever will it dominate your destiny, consume you it will, as it did Obi-Wan's apprentice. Vader. Is the dark side stronger? No...no...no. Quicker, easier, more seductive. But how am I to know the good side from the bad? You will know. When you are calm, at peace. Passive. A Jedi uses the Force for knowledge and defense, never for attack. But tell me why I can't... No, no, there is no why. Nothing more will I teach you today. Clear your mind of questions. Mmm. Mmmmmm.

I don't know where you get you delusions, laser brain.

Ready, are you? What know you of ready? For eight hundred years have I trained Jedi. My own counsel will I keep on who is to be trained! A Jedi must have the deepest commitment, the most serious mind. This one a long time have I watched. Never his mind on where he was. Hmm? What he was doing. Hmph. Adventure. Heh! Excitement. Heh! A Jedi craves not these things. You are reckless! "
558,1476336898448,"No! Luke, run away, far away. If he can feel your presence, then leave this place. I wish I could go with you. No, you don't. You've always been strong. But, why must you confront him? Because...there is good in him. I've felt it. He won't turn me over to the Emperor. I can save him. I can turn him back to the good side. I have to try. Hey, what's goin' on? Nothing. I - just want to be alone for a little while. Nothing? Come on, tell me. What's goin' on? I...I can't tell you. Did you tell Luke? Is that who you could tell? I... Ahhh... I'm sorry. Hold me.

All right! Up! Move! Come on! Quickly! Quickly, Chewie. Han! Hurry! The fleet will be here any moment. Charges! Come on, come on! Oh, my! They'll be captured! Wa-wait! Wait, come back! Artoo, stay with me. Freeze! You Rebel scum. 

Well, why don't you use your divine influence and get us out of this? I beg your pardon, General Solo, but that just wouldn't be proper. Proper?! It's against my programming to impersonate a deity. Why, you-- My mistake. He's an old friend of mine.

Perhaps you refer to the imminent attack of your Rebel fleet. Yes...I assure you we are quite safe from your friends here. Your overconfidence is your weakness. Your faith in your friends is yours. It is pointless to resist, my son. Everything that has transpired has done so according to my design. Your friends up there on the Sanctuary Moon are walking into a trap. As is your Rebel fleet! It was I who allowed the Alliance to know the location of the shield generator. It is quite safe from your pitiful little band. An entire legion of my best troops awaits them. Oh...I'm afraid the deflector shield will be quite operational when your friends arrive."
559,1469319547071,"Artoo? Artoo! Where are you?"
560,1464565728597,"Have you been in many battles? Several, I think. Actually, there's not much to tell. I'm not much more than an interpreter, and not very good at telling stories. Well, not at making them interesting, anyways. Well, my little friend, you've got something jammed in here real good. Were you on a cruiser or... 

Yes, sir. I think those new droids are going to work out fine. In fact, I, uh, was also thinking about our agreement about my staying on another season. And if these new droids do work out, I want to transmit my application to the Academy this year. You mean the next semester before harvest? Sure, there're more than enough droids. Harvest is when I need you the most. Only one more season. This year we'll make enough on the harvest so I'll be able to hire some more hands. And then you can go to the Academy next year. You must understand I need you here, Luke. But it's a whole 'nother year. Look, it's only one more season. Yeah, that's what you said last year when Biggs and Tank left. Where are you going? It looks like I'm going nowhere. I have to finish cleaning those droids."
561,1476827548089,"Rendezvous at mark six point one. This is Red Two. Flying toward you. Red Three, standing by. Red Leader, this is Base One. Keep half your group out of range for the next run. Copy, Base One. Luke, take Red Two and Three. Hold up here and wait for my signal...to start your run. This is it! We should be able to see it by now. Keep your eyes open for those fighters! There's too much interference! Red Five, can you see them from where you are? No sign of any...wait! Coming in point three five. I see them. I'm in range. Target's coming up! Just hold them off for a few seconds.

Close up formation. You'd better let her loose. Almost there! I can't hold them! It's away! It's a hit! Negative. Negative! It didn't go in. It just impacted on the surface. Red Leader, we're right above you. Turn to point... oh-five, we'll cover for you. Stay there... I just lost my starboard engine. Get set to make your attack run.

Where could they be? Close the blast doors! Open the blast doors! Open the blast doors! I've been waiting for you, Obi-Wan. We meet again, at last. The circle is now complete. When I left you, I was but the learner, now I am the master. Only a master of evil, Darth. Your powers are weak, old man. You can't win, Darth. If you strike me down, I shall become more powerful than you can possibly imagine."
562,1469961818970,"We count thirty Rebel ships, Lord Vader. But they're so small they're evading our turbo-lasers! We'll have to destroy them ship to ship. Get the crews to their fighters. Luke, let me know when you're going in. I'm on my way in now... Watch yourself! There's a lot of fire coming from the right side of that deflection tower. I'm on it. Squad leaders, we've picked up a new group of signals. Enemy fighters coming your way.

Look at the size of that thing! Cut the chatter, Red Two. Accelerate to attack speed. This is it, boys! Red Leader, this is Gold Leader. I copy, Gold Leader. We're starting for the target shaft now. We're in position. I'm going to cut across the axis and try and draw their fire. Heavy fire, boss! Twenty-degrees. I see it. Stay low. This is Red Five, I'm going in! Luke, pull up! Are you all right? I got a little cooked, but I'm okay."
563,1466977958457,"That blast came from the Death Star! That thing's operational! Home One, this is Gold Leader. We saw it. All craft prepare to retreat. You won't get another chance at this, Admiral. We have no choice, General Calrissian. Our cruisers can't repel firepower of that magnitude. Han will have that shield down. We've got to give him more time.

Move! Move! The shield is down! Commence attack on theDeath Star's main reactor. We're on our way. Red Group, Gold Group, all fighters follow me. Told you they'd do it!

Die Wanna Wanga! Oh, my! Die Wanna Wauaga. We -- we bring a message to your master, Jabba the Hutt...and a gift. Gift, what gift? Nee Jabba no badda. Me chaade su goodie. He says that our instructions are to give it only to Jabba himself. I'm terribly sorry. I'm afraid he's ever so stubborn about these sort of things. Nudd Chaa. Artoo, I have a bad feeling about this. Good morning. Bo Shuda! The message, Artoo, the message.

Look! Get him off of there! I think I got it. I got it! Oh, Princess Leia, are you all right? Let's see. It's not bad. Freeze! Oh, dear. Don't move! I love you. I know. Hands up! Stand up! Stay back. Chewie! Get down here! She's wounded! No, wait.... I got an idea.

Not bad for a little furball. There's only one left. You stay here. We'll take care of this. I have decided that we shall stay here."
564,1461301172520,"The Emperor does not share your optimistic appraisal of the situation. But he asks the impossible. I need more men. Then perhaps you can tell him when he arrives. The Emperor's coming here? That is correct, Commander. And he is most displeased with your apparent lack of progress. We shall double our efforts. I hope so, Commander, for your sake. The Emperor is not as forgiving as I am. 

If I don't make it back, you're the only hope for the Alliance. Luke, don't talk that way. You have a power I--I don't understand and could never have. You're wrong, Leia. You have that power too. In time you'll learn to use it as I have. The Force is strong in my family. My father has it... I have it ...and...my sister has it. Yes. It's you Leia. I know. Somehow...I've always known. Then you know why I have to face him.

Well, why don't you use your divine influence and get us out of this? I beg your pardon, General Solo, but that just wouldn't be proper. Proper?! It's against my programming to impersonate a deity. Why, you-- My mistake. He's an old friend of mine.

Of course I'm worried. And you should be, too. Lando Calrissian and poor Chewbacca never returned from this awful place. Artoo whistles timidly. Don't be so sure. If I told you half the things I've heard about this Jabba the Hutt, you'd probably short-circuit. Artoo, are you sure this is the right place? I better knock, I suppose. There doesn't seem to be anyone there. Let's go back and tell Master Luke. "
565,1460990416743,"He says it's the best he can do. Since the XP-38 came out, they're just not in demand. It will be enough. If the ship's as fast as he's boasting, we ought to do well.

Jabba's through with you. He has no time for smugglers who drop their shipments at the first sign of an Imperial cruiser. Even I get boarded sometimes. Do you think I had a choice? You can tell that to Jabba. He may only take your ship. Over my dead body. That's the idea. I've been looking forward to killing you for a long time. Yes, I'll bet you have. Sorry about the mess."
566,1465461600664,"Well, why don't you use your divine influence and get us out of this? I beg your pardon, General Solo, but that just wouldn't be proper. Proper?! It's against my programming to impersonate a deity. Why, you-- My mistake. He's an old friend of mine.

Admiral, we're in position. All fighters accounted for. Proceed with the countdown. All groups assume attack coordinates. Don't worry, my friends are down there. They'll have that shield down on time... or this'll be the shortest offensive of all time. All craft, prepare to jump to hyperspace on my mark. All right. Stand by.

What is thy bidding, my Master? Send the fleet to the far side of Endor. There it will stay until called for. What of the reports of the Rebel fleet massing near Sullust? It is of no concern. Soon the Rebellion will be crushed and young Skywalker will be one of us! Your work here is finished, my friend. Go out to the command ship and await my orders. Yes, my Master.

You're free of the carbonite. Shhh. You have hibernation sickness. I can't see. Your eyesight will return in time. Where am I? Jabba's palace. Who are you? Someone who loves you. Leia! I gotta get you out of here. What's that? I know that laugh. Hey, Jabba. Look, Jabba, I was just on my way to pay you back, but I got a little sidetracked. It's not my fault. It's too late for that, Solo. You may have been a good smuggler, but now you're Bantha fodder. Look... Take him away! Jabba... I'll pay you triple! You're throwing away a fortune here. Don't be a fool! Bring her to me.

Luke, help me take this mask off. But you'll die. Nothing can stop that now. Just for once... let me look on you with my own eyes. Now...go, my son. Leave me. No. You're coming with me. I can't leave you here. I've got to save you. You already have, Luke. You were right about me. Tell your sister...you were right. Father...I won't leave you. There it is! All right, Wedge. Go for the power regulator on the north tower. Copy, Gold Leader. I'm already on my way out. Move the fleet away from the Death Star."
567,1484119865649,"Watch yourself, Wedge! Three from above! Red Three, Red Two, pull in! Got it! Three of them coming in, twenty degrees! Cut to the left! I'll take the leader! They're heading for the medical frigate. Pressure's steady. Only the fighters are attacking. I wonder what those Star Destroyers are waiting for. We're in attack position now, sir. Hold here. We're not going to attack? I have my orders from the Emperor himself. He has something special planned for them. We only need to keep them from escaping.

I'm going in. Here goes nothing. Now lock onto the strongest power source. It should be the power generator. Form up. And stay alert. We could run out of space real fast. Split up and head back to the surface. See if you can get a few of those TIE fighters to follow you. Copy, Gold Leader. That was too close. We've got to give those fighters more time. Concentrate all fire on that Super Star Destroyer.

Yes, Artoo. I was just coming to that. What's going on? I don't know. Wonderful! We are now a part of the tribe. Just what I always wanted. Well, short help is better than no help at all, Chewie. Thank you. Okay. He says the scouts are going to show us the quickest way to the shield generator. Good. How far is it? Ask him. We need some fresh supplies, too. And try and get our weapons back. And hurry up, will ya? I haven't got all day.

Perhaps you refer to the imminent attack of your Rebel fleet. Yes...I assure you we are quite safe from your friends here. Your overconfidence is your weakness. Your faith in your friends is yours. It is pointless to resist, my son. Everything that has transpired has done so according to my design. Your friends up there on the Sanctuary Moon are walking into a trap. As is your Rebel fleet! It was I who allowed the Alliance to know the location of the shield generator. It is quite safe from your pitiful little band. An entire legion of my best troops awaits them. Oh...I'm afraid the deflector shield will be quite operational when your friends arrive."
568,1471516581124,"Yes, sir. I think those new droids are going to work out fine. In fact, I, uh, was also thinking about our agreement about my staying on another season. And if these new droids do work out, I want to transmit my application to the Academy this year. You mean the next semester before harvest? Sure, there're more than enough droids. Harvest is when I need you the most. Only one more season. This year we'll make enough on the harvest so I'll be able to hire some more hands. And then you can go to the Academy next year. You must understand I need you here, Luke. But it's a whole 'nother year. Look, it's only one more season. Yeah, that's what you said last year when Biggs and Tank left. Where are you going? It looks like I'm going nowhere. I have to finish cleaning those droids.

Orbiting the planet at maximum velocity. The moon with the Rebel base will be in range in thirty minutes. This will be a day long remembered. It has seen the end of Kenobi and it will soon see the end of the Rebellion.

Open up in there! Oh, no! There isn't any other way out. I can't hold them off forever! Now what? This is some rescue. When you came in here, didn't you have a plan for getting out? He's the brains, sweetheart. Well, I didn't... What the hell are you doing? Somebody has to save our skins. Into the garbage chute, wise guy. Get in there you big furry oaf! I don't care what you smell! Get in there and don't worry about it. Wonderful girl! Either I'm going to kill her or I'm beginning to like her. Get in there!

All wings report in. Red Ten standing by. Red Seven standing by. Red Three standing by. Red Six standing by. Red Nine standing by. Red Two standing by. Red Eleven standing by. Red Five standing by. Lock S-foils in attack position. We're passing through their magnetic field. Hold tight! Switch your deflectors on. Double front!"
569,1472034993321,"If you will not be turned, you will be destroyed. Young fool...only now, at the end, do you understand. Your feeble skills are no match for the power of the dark side. You have paid the price for your lack of vision. Father, please. Help me. Now, young Skywalker...you will die.

Not bad for a little furball. There's only one left. You stay here. We'll take care of this. I have decided that we shall stay here.

Luke! Luke! Oh, Master Luke. I'm afraid that Artoo's sensors can find no trace of Princess Leia. I hope she's alright. What, Chewie? What? Chewie! Hey, I don't get it. Nah, it's just a dead animal, Chewie. Chewie, wa-wait! Don't! 

Greetings, Exalted One. Allow me to introduce myself. I am Luke Skywalker, Jedi Knight and friend to Captain Solo. I know that you are powerful, mighty Jabba, and that your anger with Solo must be equally powerful. I seek an audience with Your Greatness to bargain for Solo's life. With your wisdom, I'm sure that we can work out an arrangement which will be mutually beneficial and enable us to avoid any unpleasant confrontation. As a token of my goodwill, I present to you a gift: these two droids. What did he say? Both are hardworking and will serve you well. "
570,1479134486079,"Come, boy. See for yourself. From here you will witness the final destruction of the Alliance, and the end of your insignificant Rebellion. You want this, don't you? The hate is swelling in you now. Take your Jedi weapon. Use it. I am unarmed. Strike me down with it. Give in to your anger. With each passing moment, you make yourself more my servant. No! It is unavoidable. It is your destiny. You, like your father, are now mine!

Die Wanna Wanga! Oh, my! Die Wanna Wauaga. We -- we bring a message to your master, Jabba the Hutt...and a gift. Gift, what gift? Nee Jabba no badda. Me chaade su goodie. He says that our instructions are to give it only to Jabba himself. I'm terribly sorry. I'm afraid he's ever so stubborn about these sort of things. Nudd Chaa. Artoo, I have a bad feeling about this. Good morning. Bo Shuda! The message, Artoo, the message."
571,1481162948394,"Bounty hunters. We don't need that scum. Those Rebels won't escape us. Sir, we have a priority signal from the Star Destroyer Avenger. Right. ...there will be a substantial reward for the one who finds the Millennium Falcon. You are free to use any methods necessary, but I want them alive. No disintegrations. As you wish. Lord Vader! My lord, we have them. 

Aaargh! Chewie! All right, don't lose your temper. I'll come right back and give you a hand. Solo? No sign of life out there, General. The sensors are in place.You'll know if anything comes around. Commander Skywalker reported in yet? No. He's checking out a meteorite that hit near him. With all the meteor activity in this system, it's going to be difficult to spot approaching ships.

Ready, are you? What know you of ready? For eight hundred years have I trained Jedi. My own counsel will I keep on who is to be trained! A Jedi must have the deepest commitment, the most serious mind. This one a long time have I watched. Never his mind on where he was. Hmm? What he was doing. Hmph. Adventure. Heh! Excitement. Heh! A Jedi craves not these things. You are reckless! "
572,1473901093737,"Seventeen thousand! Those guys must really be desperate. This could really save my neck. Get back to the ship and get her ready. You'll have to sell your speeder. That's okay. I'm never coming back to this planet again. Going somewhere, Solo? Yes, Greedo. As a matter of fact, I was just going to see your boss. Tell Jabba that I've got his money. It's too late. You should have paid him when you had the chance. Jabba's put a price on your head, so large that every bounty hunter in the galaxy will be looking for you. I'm lucky I found you first. Yeah, but this time I got the money. If you give it to me, I might forget I found you. I don't have it with me. Tell Jabba...

Aren't you a little short to be a stormtrooper? What? Oh...the uniform. I'm Luke Skywalker. I'm here to rescue you. You're who? I'm here to rescue you. I've got your R2 unit. I'm here with Ben Kenobi. Ben Kenobi is here! Where is he? Come on! 

Open up in there! Oh, no! There isn't any other way out. I can't hold them off forever! Now what? This is some rescue. When you came in here, didn't you have a plan for getting out? He's the brains, sweetheart. Well, I didn't... What the hell are you doing? Somebody has to save our skins. Into the garbage chute, wise guy. Get in there you big furry oaf! I don't care what you smell! Get in there and don't worry about it. Wonderful girl! Either I'm going to kill her or I'm beginning to like her. Get in there!

You must learn the ways of the Force if you're to come with me to Alderaan. Alderaan? I'm not going to Alderaan. I've got to go home. It's late, I'm in for it as it is. I need your help, Luke. She needs your help. I'm getting too old for this sort of thing. I can't get involved! I've got work to do! It's not that I like the Empire. I hate it! But there's nothing I can do about it right now. It's such a long way from here. That's your uncle talking. Oh, God, my uncle. How am I ever going to explain this?"
573,1474498335262,"Well, wait. This is interesting. Lando. Lando system? Lando's not a system, he's a man. Lando Calrissian. He's a card player, gambler, scoundrel. You'd like him. Thanks.

What happened? Where? Found him in a junk pile? Oh, what a mess. Chewie, do you think you can repair him? Lando's got people who can fix him. No, thanks. I'm sorry. Am I interrupting anything? Not really. You look absolutely beautiful. You truly belong here with us among the clouds. Thank you. Will you join me for a little refreshment? Everyone's invited, of course. Having trouble with you droid? No. No problem. Why?"
574,1459928242640,"Sister! So...you have a twin sister. Your feelings have now betrayed her, too. Obi-Wan was wise to hide her from me. Now his failure is complete. If you will not turn to the dark side, then perhaps she will. Never-r-r! Good! Your hate has made you powerful. Now, fulfill your destiny and take your father's place at my side! Never! I'll never turn to the dark side. You've failed, Your Highness. I am a Jedi, like my father before me. So be it...Jedi.

The Emperor knew, as I did, if Anakin were to have any offspring, they would be a threat to him. That is the reason why your sister remains safely anonymous. Leia! Leia's my sister. Your insight serves you well. Bury your feelings deep down, Luke. They do you credit. But they could be made to serve the Emperor.

That blast came from the Death Star! That thing's operational! Home One, this is Gold Leader. We saw it. All craft prepare to retreat. You won't get another chance at this, Admiral. We have no choice, General Calrissian. Our cruisers can't repel firepower of that magnitude. Han will have that shield down. We've got to give him more time.

Fighters coming in. There's too many of them! Accelerate to attack speed! Draw their fire away from the cruisers. Copy, Gold Leader."
575,1478866594152,"Until this battle station is fully operational we are vulnerable. The Rebel Alliance is too well equipped. They're more dangerous than you realize. Dangerous to your starfleet, Commander, not to this battle station! The Rebellion will continue to gain a support in the Imperial Senate as long as.... The Imperial Senate will no longer be of any concern to us. I've just received word that the Emperor has dissolved the council permanently. The last remnants of the Old Republic have been swept away. That's impossible! How will the Emperor maintain control without the bureaucracy? The regional governors now have direct control over territories. Fear will keep the local systems in line. Fear of this battle station."
576,1475589058299,"What did you have in mind for your next move? Well, if they follow standard Imperial procedure, they'll dump their garbage before they go to light-speed, then we just float away. With the rest of the garbage. Then what? Then we've got to find a safe port somewhere around here. Got any ideas? No. Where are we? The Anoat system. Anoat system. There's not much there. No. 

Well done. Hold them in the security tower - and keep it quiet. Move. What do you think you're doing? We're getting out of here. I knew all along it had to be a mistake. Do you think that after what you did to Han we're going to trust you? I had no choice... What are you doing? Trust him, trust him! Oh, so we understand, don't we, Chewie? He had no choice. I'm just trying to help... We don't need any of your help. H-a-a-a... What? It sounds like Han. There's still a chance to save Han...I mean, at the East Platform... Chewie. I'm terribly sorry about all this. After all, he's only a Wookiee.

What do you want? Well, it's Princess Leia, sir. She's been trying to get you on the communicator. I turned it off. I don't want to talk to her.  Oh. Well, Princess Leia is wondering about Master Luke. He hasn't come back yet. She doesn't know where he is. I don't know where he is. Nobody knows where he is. What do you mean, nobody knows? Well, uh, you see... Deck Officer. Deck Officer!

Their primary target will be the power generators. Prepare to open the shield. Sir, Rebel ships are coming into our sector. Good. Our first catch of the day. Stand by, ion control....Fire! The first transport is away."
577,1461614127910,"Watch yourself, Wedge! Three from above! Red Three, Red Two, pull in! Got it! Three of them coming in, twenty degrees! Cut to the left! I'll take the leader! They're heading for the medical frigate. Pressure's steady. Only the fighters are attacking. I wonder what those Star Destroyers are waiting for. We're in attack position now, sir. Hold here. We're not going to attack? I have my orders from the Emperor himself. He has something special planned for them. We only need to keep them from escaping."
578,1463128331774,"Hmm. That face you make. Look I so old to young eyes? No... of course not. I do, yes, I do! Sick have I become. Old and weak. When nine hundred years old you reach, look as good you will not. Hmm? Soon will I rest. Yes, forever sleep. Earned it, I have. Master Yoda, you can't die. Strong am I with the Force... but not that strong! Twilight is upon me and soon night must fall. That is the way of things... the way of the Force. But I need your help. I've come back to complete the training. No more training do you require. Already know you that which you need. Then I am a Jedi? Ohhh. Not yet. One thing remains: Vader. You must confront Vader. Then, only then, a Jedi will you be. And confront him you will. 

Oh, General Solo, somebody's coming. Oh! Luke! Where's Leia? What? She didn't come back? I thought she was with you. We got separated. Hey, we better go look for her. Take the squad ahead. We'll meet at the shield generator at 0300. Come on, Artoo. We'll need your scanners. Don't worry, Master Luke. We know what to do. And you said it was pretty here. Ugh!"
579,1457177955153,"Laugh it up, fuzz ball. But you didn't see us alone in the south passage. She expressed her true feelings for me. My...! Why, you stuck up...half-witted...scruffy-looking...nerf-herder! Who's scruffy-looking? I must have hit her pretty close to the mark to get her all riled up like that, huh, kid? Why, I guess you don't know everything about women yet? Headquarters personnel, report to command center. Take it easy. Excuse us, please.

What happened? Where? Found him in a junk pile? Oh, what a mess. Chewie, do you think you can repair him? Lando's got people who can fix him. No, thanks. I'm sorry. Am I interrupting anything? Not really. You look absolutely beautiful. You truly belong here with us among the clouds. Thank you. Will you join me for a little refreshment? Everyone's invited, of course. Having trouble with you droid? No. No problem. Why?

What do you want? Well, it's Princess Leia, sir. She's been trying to get you on the communicator. I turned it off. I don't want to talk to her.  Oh. Well, Princess Leia is wondering about Master Luke. He hasn't come back yet. She doesn't know where he is. I don't know where he is. Nobody knows where he is. What do you mean, nobody knows? Well, uh, you see... Deck Officer. Deck Officer!

The security codes has been changed! Artoo, you can tell the computer to override the security system. Attention! This is Lando Calrissian. The Empire has takes control of the city. I advise everyone to leave before more Imperial troops arrive. This way. Don't blame me. I'm an interpreter. I'm not supposed to know a power socket from a computer terminal. What are you talking about? We're not interested in the hyperdrive on the Millennium Falcon. It's fixed! Just open the door, you stupid lump.

Hello, sir. I am See-Threepio, human-cyborg relations. My facilities are at your... Well, really! What's wrong with the Falcon? Hyperdrive. I'll get my people to work on it. Good.  You know, that ship saved my life quite a few times. She's the fastest hunk of junk in the galaxy. How's the gas mine? Is it paying off for you? Oh, not as well as I'd like. We're a small outpost and not very self-sufficient. And I've had supply problems of every kind. I've had labor difficulties... What's so funny? You. Listen to you - you sound like a businessman, a responsible leader. Who'd have thought that, huh? You know, seeing you sure brings back a few things. Yeah. Yeah, I'm responsible these days. It's the price you pay for being successful."
580,1471112448544,"I don't know where you get you delusions, laser brain."
581,1460772508938,"Hello there! Come here my little friend. Don't be afraid. Don't worry, he'll be all right. What happened? Rest easy, son, you've had a busy day. You're fortunate you're still in one piece. Ben? Ben Kenobi! Boy, am I glad to see you! The Jundland wastes are not to be traveled lightly. Tell me young Luke, what brings you out this far? Oh, this little droid! I think he's searching for his former master...I've never seen such devotion in a droid before...there seems to be no stopping him. He claims to be the property of an Obi-Wan Kenobi. Is he a relative of yours? Do you know who he's talking about?

Hey...hey, open the pressure maintenance hatch on unit number... where are we? Three-two-six-eight-two-seven. If we can just avoid any more female advice, we ought to be able to get out of here. Well, let's get moving! Where are you going? No, wait. They'll hear! Come here, you big coward! Chewie! Come here! Listen. I don't know who you are, or where you came from, but from now on, you do as I tell you. Okay? Look, Your Worshipfulness, let's get one thing straight! I take orders from one person! Me! It's a wonder you're still alive. Will somebody get this big walking carpet out of my way? No reward is worth this.

Obi-Wan is here. The Force is with him. If you're right, he must not be allowed to escape. Escape is not his plan. I must face him alone.

Several fighters have broken off from the main group. Come with me! Pull in! Luke...pull in! Watch your back, Luke! Watch your back! Fighter's above you, coming in! I'm hit, but not bad. Artoo, see what you can do with it. Hang on back there. Red Six... Can you see Red Five? There's a heavy fire zone on this side. Red Five, where are you? I can't shake him! I'm on him, Luke! Hold on! Blast it! Wedge where are you? Thanks, Wedge. Good shooting, Wedge!

Have you been in many battles? Several, I think. Actually, there's not much to tell. I'm not much more than an interpreter, and not very good at telling stories. Well, not at making them interesting, anyways. Well, my little friend, you've got something jammed in here real good. Were you on a cruiser or... "
